id,light_dens,kelvindist,roaddist,urbanprop,clydedist,X,Y,site
"3331","0",84.1685373900,774.8288190000,0.0000000000,"13800",258531.81100000,672621.39440000,A1
"3332","0",88.3738706100,785.9577651000,0.0000000000,"13825",258556.81100000,672621.39440000,A1
"3333","0",92.5792038400,797.3092915000,0.0000000000,"13850",258581.81100000,672621.39440000,A1
"3513","0",503.5130001000,196.3425775000,0.0114107880,"13375",257806.81100000,672596.39440000,B0
"3514","0",479.7780734000,221.3391275000,0.0170719080,"13375",257831.81100000,672596.39440000,B0
"3515","0",456.0431467000,246.3363776000,0.0207468880,"13400",257856.81100000,672596.39440000,B0
"3516","0",432.3082201000,271.3341345000,0.0258665280,"13400",257881.81100000,672596.39440000,B0
"3517","0",408.5732934000,296.3322699000,0.0363070530,"13400",257906.81100000,672596.39440000,A0
"3518","0",384.8383667000,321.3306953000,0.0444904290,"13400",257931.81100000,672596.39440000,A0
"3519","0",361.1574489000,346.3293481000,0.0575726140,"13400",257956.81100000,672596.39440000,A0
"3520","0",337.6629343000,371.3281823000,0.0641489910,"13400",257981.81100000,672596.39440000,A0
"3521","0",314.4007179000,396.3271636000,0.0684647300,"13400",258006.81100000,672596.39440000,A0
"3522","0",291.4264327000,421.3262657000,0.0713916190,"13400",258031.81100000,672596.39440000,A0
"3523","0",268.8139133000,446.3254685000,0.0741701240,"13425",258056.81100000,672596.39440000,A0
"3524","0",246.6626729000,466.1853724000,0.0739782720,"13425",258081.81100000,672596.39440000,A0
"3525","0",225.1089258000,485.4650530000,0.0741701240,"13425",258106.81100000,672596.39440000,A0
"3526","0",204.3393826000,505.2279672000,0.0734609410,"13425",258131.81100000,672596.39440000,A0
"3527","0",183.9751206000,525.4368923000,0.0720954350,"13425",258156.81100000,672596.39440000,A0
"3528","0",163.6108586000,546.0426327000,0.0682876350,"13450",258181.81100000,672596.39440000,A0
"3529","0",143.2465966000,567.0019273000,0.0648340240,"13450",258206.81100000,672596.39440000,A0
"3530","0",122.8823346000,588.2445656000,0.0594930160,"13475",258231.81100000,672596.39440000,A0
"3531","0",102.5180726000,609.5296360000,0.0534232360,"13500",258256.81100000,672596.39440000,A0
"3532","0",82.1538106000,630.8147065000,0.0455250900,"13500",258281.81100000,672596.39440000,A0
"3533","0",61.7895486000,652.0997769000,0.0306016590,"13525",258306.81100000,672596.39440000,A0
"3534","0",39.1948608400,673.3848473000,0.0191412310,"13550",258331.81100000,672596.39440000,A0
"3535","0",14.2109766300,694.6699178000,0.0062240660,"13550",258356.81100000,672596.39440000,A0
"3536","0",10.7729075600,715.9549882000,0.0000000000,"13550",258381.81100000,672596.39440000,A0
"3537","0",35.7567917700,737.2400587000,0.0000000000,"13550",258406.81100000,672596.39440000,A0
"3538","0",60.7406759800,758.2327864000,0.0000000000,"13550",258431.81100000,672596.39440000,A0
"3539","0",85.7245601800,766.9519803000,0.0000000000,"13550",258456.81100000,672596.39440000,A0
"3540","0",107.9543632000,776.3686045000,0.0000000000,"13775",258481.81100000,672596.39440000,A0
"3541","0",106.4188442000,786.4649513000,0.0000000000,"13800",258506.81100000,672596.39440000,A1
"3542","0",108.8123027000,797.2176799000,0.0000000000,"13800",258531.81100000,672596.39440000,A1
"3543","0",113.0176360000,808.3440680000,0.0000000000,"13825",258556.81100000,672596.39440000,A1
"3544","0",117.2229692000,819.5092768000,0.0000000000,"13850",258581.81100000,672596.39440000,A1
"3545","0",121.4283024000,831.1470173000,0.0000000000,"13875",258606.81100000,672596.39440000,A1
"3546","0",125.6336356000,843.3654450000,0.0000000000,"13900",258631.81100000,672596.39440000,A1
"3724","0",495.6610413000,197.4898670000,0.0160206710,"13350",257806.81100000,672571.39440000,B0
"3725","0",471.9261147000,222.3574806000,0.0171073090,"13350",257831.81100000,672571.39440000,B0
"3726","0",448.1911880000,247.2517963000,0.0201550380,"13375",257856.81100000,672571.39440000,B0
"3727","0",424.4562613000,272.1654871000,0.0259201650,"13375",257881.81100000,672571.39440000,B0
"3728","0",400.7213347000,297.0936788000,0.0346253230,"13375",257906.81100000,672571.39440000,A0
"3729","0",376.9864080000,322.0330039000,0.0409538620,"13400",257931.81100000,672571.39440000,A0
"3730","0",353.2514813000,346.9810617000,0.0449612400,"13400",257956.81100000,672571.39440000,A0
"3731","0",329.5165547000,371.9360951000,0.0544323480,"13400",257981.81100000,672571.39440000,A0
"3732","0",305.7816280000,394.0441128000,0.0578811370,"13400",258006.81100000,672571.39440000,A0
"3733","0",282.1119382000,412.1507968000,0.0622083980,"13400",258031.81100000,672571.39440000,A0
"3734","0",258.6864897000,430.9475556000,0.0640826870,"13400",258056.81100000,672571.39440000,A0
"3735","0",235.5849193000,450.3430749000,0.0653188180,"13400",258081.81100000,672571.39440000,A0
"3736","0",212.9126781000,470.2526066000,0.0651162790,"13425",258106.81100000,672571.39440000,A0
"3737","0",190.8228570000,490.6283144000,0.0642820110,"13425",258131.81100000,672571.39440000,A0
"3738","0",169.5432600000,511.4144814000,0.0620155030,"13425",258156.81100000,672571.39440000,A0
"3739","0",149.1092437000,532.5616151000,0.0590979780,"13425",258181.81100000,672571.39440000,A0
"3740","0",128.7449817000,553.8466855000,0.0563307490,"13450",258206.81100000,672571.39440000,A0
"3741","0",108.3807197000,575.1317560000,0.0513219280,"13450",258231.81100000,672571.39440000,A0
"3742","0",88.0164577600,596.4168264000,0.0470284230,"13475",258256.81100000,672571.39440000,A0
"3743","0",67.6521957600,617.7018968000,0.0393986520,"13475",258281.81100000,672571.39440000,A0
"3744","0",47.2879337500,638.9869673000,0.0289405680,"13500",258306.81100000,672571.39440000,A0
"3745","0",26.9236717500,660.2720377000,0.0165889060,"13500",258331.81100000,672571.39440000,A0
"3746","0",6.5594097530,681.5571082000,0.0062015500,"13525",258356.81100000,672571.39440000,A0
"3747","0",13.8048522400,702.8736875000,0.0000000000,"13550",258381.81100000,672571.39440000,A0
"3748","0",36.4656577800,724.3970247000,0.0000000000,"13550",258406.81100000,672571.39440000,A0
"3749","0",60.9573495000,746.1371713000,0.0000000000,"13550",258431.81100000,672571.39440000,A0
"3750","0",85.7429455900,768.0757171000,0.0000000000,"13550",258456.81100000,672571.39440000,A0
"3751","0",110.6250739000,790.1961378000,0.0000000000,"13550",258481.81100000,672571.39440000,A1
"3752","0",131.4163246000,809.2530310000,0.0000000000,"13800",258506.81100000,672571.39440000,A1
"3753","0",133.4560681000,819.7068852000,0.0000000000,"13800",258531.81100000,672571.39440000,A1
"3754","0",137.6614013000,830.7303710000,0.0000000000,"13825",258556.81100000,672571.39440000,A1
"3755","0",141.8667346000,841.8593170000,0.0000000000,"13850",258581.81100000,672571.39440000,A1
"3756","0",146.0720678000,853.1991050000,0.0000000000,"13875",258606.81100000,672571.39440000,A1
"3757","0",150.2774010000,865.1061336000,0.0000000000,"13900",258631.81100000,672571.39440000,A1
"3758","0",154.4827342000,877.5639759000,0.0000000000,"13925",258656.81100000,672571.39440000,A1
"3759","0",158.6880675000,890.5495165000,0.0000000000,"13950",258681.81100000,672571.39440000,A1
"3935","0",487.8090826000,201.7036284000,0.0243775930,"13325",257806.81100000,672546.39440000,B0
"3936","0",464.0741559000,226.1188127000,0.0237972060,"13325",257831.81100000,672546.39440000,B0
"3937","0",440.3392292000,250.6493192000,0.0212655600,"13350",257856.81100000,672546.39440000,B0
"3938","0",416.6043026000,275.2643184000,0.0232798750,"13350",257881.81100000,672546.39440000,B0
"3939","0",392.8693759000,299.9430092000,0.0337136920,"13350",257906.81100000,672546.39440000,A0
"3940","0",369.1344492000,323.6454305000,0.0387997930,"13375",257931.81100000,672546.39440000,A0
"3941","0",345.3995226000,341.1519440000,0.0394190870,"13375",257956.81100000,672546.39440000,A0
"3942","0",321.6645959000,358.6889421000,0.0429384370,"13375",257981.81100000,672546.39440000,A0
"3943","0",297.9296692000,376.8358709000,0.0477178420,"13400",258006.81100000,672546.39440000,A0
"3944","0",274.1947426000,395.7307039000,0.0517330570,"13400",258031.81100000,672546.39440000,A0
"3945","0",250.4598159000,415.2602801000,0.0544605800,"13400",258056.81100000,672546.39440000,A0
"3946","0",226.7248892000,435.3386373000,0.0553543710,"13400",258081.81100000,672546.39440000,A0
"3947","0",203.0753271000,455.9038912000,0.0554979250,"13400",258106.81100000,672546.39440000,A0
"3948","0",179.7808186000,476.8930561000,0.0553543710,"13400",258131.81100000,672546.39440000,A0
"3949","0",157.0117734000,498.1637350000,0.0539419080,"13425",258156.81100000,672546.39440000,A0
"3950","0",135.0342595000,519.4488054000,0.0512157260,"13425",258181.81100000,672546.39440000,A0
"3951","0",114.2433669000,540.7338759000,0.0482365140,"13425",258206.81100000,672546.39440000,A0
"3952","0",93.8791049200,562.0189463000,0.0439730980,"13425",258231.81100000,672546.39440000,A0
"3953","0",73.5148429200,583.3040168000,0.0425311200,"13450",258256.81100000,672546.39440000,A0
"3954","0",53.1505809100,604.5890872000,0.0356958090,"13450",258281.81100000,672546.39440000,A0
"3955","0",32.7863189100,625.8741576000,0.0248962650,"13475",258306.81100000,672546.39440000,A0
"3956","0",12.4220569100,647.1614997000,0.0155199170,"13500",258331.81100000,672546.39440000,A0
"3957","0",7.9422050900,668.6087314000,0.0051867220,"13500",258356.81100000,672546.39440000,A0
"3958","0",28.3064670900,690.2950562000,0.0000000000,"13525",258381.81100000,672546.39440000,A0
"3959","0",48.6707290900,712.1986334000,0.0000000000,"13525",258406.81100000,672546.39440000,A0
"3960","0",69.3763536300,734.3000220000,0.0000000000,"13525",258431.81100000,672546.39440000,A0
"3961","0",91.9191639700,756.5770460000,0.0000000000,"13550",258456.81100000,672546.39440000,A0
"3962","0",115.4780800000,779.0184532000,0.0000000000,"13550",258481.81100000,672546.39440000,A1
"3963","0",139.5393895000,801.6112988000,0.0000000000,"13550",258506.81100000,672546.39440000,A1
"3964","0",158.1347040000,824.3431314000,0.0000000000,"13800",258531.81100000,672546.39440000,A1
"3965","0",162.3051667000,847.2027633000,0.0000000000,"13825",258556.81100000,672546.39440000,A1
"3966","0",166.5105000000,864.2456200000,0.0000000000,"13850",258581.81100000,672546.39440000,A1
"3967","0",170.7158332000,875.4096534000,0.0000000000,"13875",258606.81100000,672546.39440000,A1
"3968","0",174.9211664000,887.0185854000,0.0000000000,"13900",258631.81100000,672546.39440000,A1
"3969","0",179.1264996000,899.1728868000,0.0000000000,"13925",258656.81100000,672546.39440000,A1
"3970","0",183.3318329000,911.8507498000,0.0000000000,"13950",258681.81100000,672546.39440000,A2
"3971","0",187.5371661000,925.0266341000,0.0000000000,"13975",258706.81100000,672546.39440000,A2
"3972","0",191.9320959000,938.6765501000,0.0000000000,"13975",258731.81100000,672546.39440000,A2
"3973","0",191.8633530000,952.7869948000,0.0000000000,"14525",258756.81100000,672546.39440000,A2
"4145","0",503.9214570000,184.2950919000,0.0456194920,"13325",257781.81100000,672521.39440000,B0
"4146","0",480.0134260000,208.3331906000,0.0397932810,"13325",257806.81100000,672521.39440000,B0
"4147","0",456.2221972000,232.3712893000,0.0321410050,"13325",257831.81100000,672521.39440000,B0
"4148","0",432.4872705000,255.9253826000,0.0273901800,"13325",257856.81100000,672521.39440000,B0
"4149","0",408.7523438000,271.4495212000,0.0243649550,"13325",257881.81100000,672521.39440000,B0
"4150","0",385.0174172000,288.2930090000,0.0325581390,"13325",257906.81100000,672521.39440000,B0
"4151","0",361.2824905000,305.7982263000,0.0383618450,"13350",257931.81100000,672521.39440000,A0
"4152","0",337.5475638000,323.3338081000,0.0387596890,"13350",257956.81100000,672521.39440000,A0
"4153","0",313.8126372000,341.5293075000,0.0388802480,"13350",257981.81100000,672521.39440000,A0
"4154","0",290.0777105000,360.5409607000,0.0392764850,"13375",258006.81100000,672521.39440000,A0
"4155","0",266.3427838000,380.2279781000,0.0414722650,"13375",258031.81100000,672521.39440000,A0
"4156","0",242.6078572000,400.5021152000,0.0444444440,"13375",258056.81100000,672521.39440000,A0
"4157","0",218.8729305000,421.2844326000,0.0461378950,"13400",258081.81100000,672521.39440000,A0
"4158","0",195.1380038000,442.4807845000,0.0470284230,"13400",258106.81100000,672521.39440000,A0
"4159","0",171.4030772000,463.7658549000,0.0461378950,"13400",258131.81100000,672521.39440000,A0
"4160","0",147.6681505000,485.0509254000,0.0444444440,"13400",258156.81100000,672521.39440000,A0
"4161","0",124.0646252000,506.3359958000,0.0430274750,"13400",258181.81100000,672521.39440000,A0
"4162","0",101.1117476000,527.6210663000,0.0423772610,"13425",258206.81100000,672521.39440000,A0
"4163","0",79.4049102500,548.9061367000,0.0404354580,"13425",258231.81100000,672521.39440000,A0
"4164","0",59.0132280700,570.1912071000,0.0387596890,"13425",258256.81100000,672521.39440000,A0
"4165","0",38.6489660700,591.4762776000,0.0311041990,"13450",258281.81100000,672521.39440000,A0
"4166","0",18.2847040700,612.8411065000,0.0211886300,"13450",258306.81100000,672521.39440000,A0
"4167","0",2.0795579310,634.4634353000,0.0114048730,"13475",258331.81100000,672521.39440000,A0
"4168","0",22.4438199300,656.3257421000,0.0062015500,"13475",258356.81100000,672521.39440000,A0
"4169","0",42.8080819300,678.4048265000,0.0010368060,"13500",258381.81100000,672521.39440000,A0
"4170","0",63.1723439400,700.6753466000,0.0000000000,"13525",258406.81100000,672521.39440000,A0
"4171","0",83.5366059400,723.1229946000,0.0000000000,"13525",258431.81100000,672521.39440000,A0
"4172","0",103.9057875000,745.7330549000,0.0000000000,"13525",258456.81100000,672521.39440000,A0
"4173","0",125.2296568000,768.4911926000,0.0000000000,"13525",258481.81100000,672521.39440000,A1
"4174","0",147.7109380000,791.3846327000,0.0000000000,"13550",258506.81100000,672521.39440000,A1
"4175","0",170.8934623000,814.3830585000,0.0000000000,"13550",258531.81100000,672521.39440000,A1
"4176","0",186.9489321000,836.4600357000,0.0000000000,"13825",258556.81100000,672521.39440000,A1
"4177","0",191.1542653000,858.5370129000,0.0000000000,"13850",258581.81100000,672521.39440000,A1
"4178","0",195.3595986000,880.6139901000,0.0000000000,"13875",258606.81100000,672521.39440000,A1
"4179","0",199.5649318000,902.6909673000,0.0000000000,"13900",258631.81100000,672521.39440000,A1
"4180","0",203.7702650000,920.9534347000,0.0000000000,"13925",258656.81100000,672521.39440000,A1
"4181","0",207.9755982000,933.3354908000,0.0000000000,"13950",258681.81100000,672521.39440000,A2
"4182","0",212.1809315000,946.2161740000,0.0000000000,"13975",258706.81100000,672521.39440000,A2
"4183","0",216.4294560000,959.5675214000,0.0000000000,"13975",258731.81100000,672521.39440000,A2
"4184","0",204.3827934000,973.3751692000,0.0000000000,"14550",258756.81100000,672521.39440000,A2
"4185","0",183.9561918000,987.6227072000,0.0000000000,"14550",258781.81100000,672521.39440000,A2
"4186","0",164.7700652000,1002.2913760000,0.0000000000,"14550",258806.81100000,672521.39440000,A2
"4356","0",497.3666805000,191.1631201000,0.0512157260,"13325",257781.81100000,672496.39440000,B0
"4357","0",473.1275400000,207.5675373000,0.0503112030,"13325",257806.81100000,672496.39440000,B0
"4358","0",448.9718514000,221.0418958000,0.0439730980,"13325",257831.81100000,672496.39440000,B0
"4359","0",424.9138473000,236.2230660000,0.0347510370,"13325",257856.81100000,672496.39440000,B0
"4360","0",400.9711111000,252.9414030000,0.0300051730,"13325",257881.81100000,672496.39440000,B0
"4361","0",377.1654584000,270.4445085000,0.0290456430,"13325",257906.81100000,672496.39440000,B0
"4362","0",353.4305318000,287.9787245000,0.0331091560,"13325",257931.81100000,672496.39440000,A0
"4363","0",329.6956051000,306.2339991000,0.0383817420,"13325",257956.81100000,672496.39440000,A0
"4364","0",305.9606784000,325.3870589000,0.0387997930,"13325",257981.81100000,672496.39440000,A0
"4365","0",282.2257518000,345.2615392000,0.0389004140,"13350",258006.81100000,672496.39440000,A0
"4366","0",258.4908251000,365.7651697000,0.0387997930,"13350",258031.81100000,672496.39440000,A0
"4367","0",234.7558984000,386.7981234000,0.0389004140,"13350",258056.81100000,672496.39440000,A0
"4368","0",211.0209718000,408.0829044000,0.0387997930,"13375",258081.81100000,672496.39440000,A0
"4369","0",187.2860451000,429.3679749000,0.0394190870,"13375",258106.81100000,672496.39440000,A0
"4370","0",163.5511184000,450.6530453000,0.0398344540,"13375",258131.81100000,672496.39440000,A0
"4371","0",139.8161918000,471.9381157000,0.0394190870,"13400",258156.81100000,672496.39440000,A0
"4372","0",116.0812651000,493.2231862000,0.0387997930,"13400",258181.81100000,672496.39440000,A0
"4373","0",92.3463384600,514.5082566000,0.0389004140,"13400",258206.81100000,672496.39440000,A0
"4374","0",68.6114117900,535.7933271000,0.0387997930,"13400",258231.81100000,672496.39440000,A0
"4375","0",45.2158602400,557.1003573000,0.0357883810,"13425",258256.81100000,672496.39440000,A0
"4376","0",24.1473512300,578.6453465000,0.0248318670,"13425",258281.81100000,672496.39440000,A0
"4377","0",3.7830892270,600.4582133000,0.0134854770,"13425",258306.81100000,672496.39440000,A0
"4378","0",16.5811727700,622.5107989000,0.0093119500,"13450",258331.81100000,672496.39440000,A0
"4379","0",36.9454347700,644.7736473000,0.0072614100,"13475",258356.81100000,672496.39440000,A0
"4380","0",57.3096967800,667.2285816000,0.0015519910,"13475",258381.81100000,672496.39440000,A0
"4381","0",77.6739587800,689.8586116000,0.0000000000,"13500",258406.81100000,672496.39440000,A0
"4382","0",98.0382207800,712.6470570000,0.0000000000,"13500",258431.81100000,672496.39440000,A0
"4383","0",118.4024827000,735.5791948000,0.0000000000,"13525",258456.81100000,672496.39440000,A1
"4384","0",138.7667447000,758.4984998000,0.0000000000,"13525",258481.81100000,672496.39440000,A1
"4385","0",159.4233395000,780.5754770000,0.0000000000,"13525",258506.81100000,672496.39440000,A1
"4386","0",181.1128252000,802.6524542000,0.0000000000,"13525",258531.81100000,672496.39440000,A1
"4387","0",203.5630362000,824.7294314000,0.0000000000,"13550",258556.81100000,672496.39440000,A1
"4388","0",215.7980307000,846.8064086000,0.0000000000,"13825",258581.81100000,672496.39440000,A1
"4389","0",220.0033640000,868.8833857000,0.0000000000,"13850",258606.81100000,672496.39440000,A1
"4390","0",224.2086972000,890.9603629000,0.0000000000,"13875",258631.81100000,672496.39440000,A1
"4391","0",228.4140304000,913.0373401000,0.0000000000,"13900",258656.81100000,672496.39440000,A1
"4392","0",232.6193636000,935.1143173000,0.0000000000,"13925",258681.81100000,672496.39440000,A2
"4393","0",236.8246969000,957.1912945000,0.0000000000,"13950",258706.81100000,672496.39440000,A2
"4394","0",239.0931867000,979.2682717000,0.0000000000,"14550",258731.81100000,672496.39440000,A2
"4395","0",219.0504650000,994.1656715000,0.0000000000,"14550",258756.81100000,672496.39440000,A2
"4396","0",200.0660987000,1008.1194240000,0.0000000000,"14550",258781.81100000,672496.39440000,A2
"4397","0",181.3946050000,1022.4940910000,0.0000000000,"14550",258806.81100000,672496.39440000,A2
"4398","0",162.7231114000,1037.2721710000,0.0000000000,"14575",258831.81100000,672496.39440000,A2
"4399","0",144.0516178000,1052.4173990000,0.0000000000,"14600",258856.81100000,672496.39440000,A2
"4400","0",125.3801241000,1067.6498890000,0.0000000000,"14600",258881.81100000,672496.39440000,A2
"4567","0",491.9963362000,173.1690357000,0.0616899940,"13300",257781.81100000,672471.39440000,B0
"4568","0",467.4788221000,186.3363570000,0.0645994830,"13300",257806.81100000,672471.39440000,B0
"4569","0",443.0152406000,201.0418643000,0.0637636080,"13325",257831.81100000,672471.39440000,B0
"4570","0",418.6150471000,217.5910101000,0.0558139530,"13325",257856.81100000,672471.39440000,B0
"4571","0",394.2900099000,235.0907908000,0.0497667180,"13325",257881.81100000,672471.39440000,B0
"4572","0",370.0549502000,252.6237125000,0.0392764850,"13325",257906.81100000,672471.39440000,B0
"4573","0",345.9287794000,270.9543440000,0.0347330220,"13325",257931.81100000,672471.39440000,A0
"4574","0",321.9359792000,290.2742095000,0.0351421180,"13325",257956.81100000,672471.39440000,A0
"4575","0",298.1087197000,310.3832238000,0.0383618450,"13325",257981.81100000,672471.39440000,A0
"4576","0",274.3737930000,331.1591377000,0.0387596890,"13325",258006.81100000,672471.39440000,A0
"4577","0",250.6388663000,352.3999539000,0.0388802480,"13325",258031.81100000,672471.39440000,A0
"4578","0",226.9039397000,373.6850244000,0.0387596890,"13325",258056.81100000,672471.39440000,A0
"4579","0",203.1690130000,394.9700948000,0.0388802480,"13350",258081.81100000,672471.39440000,A0
"4580","0",179.4340863000,416.2551652000,0.0387596890,"13350",258106.81100000,672471.39440000,A0
"4581","0",155.6991597000,437.5402357000,0.0388802480,"13350",258131.81100000,672471.39440000,A0
"4582","0",131.9642330000,458.8253061000,0.0387596890,"13375",258156.81100000,672471.39440000,A0
"4583","0",108.2293063000,480.1103766000,0.0388802480,"13375",258181.81100000,672471.39440000,A0
"4584","0",84.4943797200,501.3954470000,0.0387596890,"13375",258206.81100000,672471.39440000,A0
"4585","0",60.7594530500,522.8451235000,0.0378434420,"13400",258231.81100000,672471.39440000,A0
"4586","0",37.0245263800,544.5976975000,0.0289405680,"13400",258256.81100000,672471.39440000,A0
"4587","0",13.2895997200,566.6182851000,0.0165889060,"13400",258281.81100000,672471.39440000,A0
"4588","0",10.4453269400,588.8719479000,0.0093023250,"13425",258306.81100000,672471.39440000,A0
"4589","0",31.0827876100,611.3355011000,0.0088128560,"13425",258331.81100000,672471.39440000,A0
"4590","0",51.4470496200,633.9889737000,0.0082687330,"13450",258356.81100000,672471.39440000,A0
"4591","0",71.8113116200,656.8127151000,0.0000000000,"13450",258381.81100000,672471.39440000,A0
"4592","0",92.1755736200,679.7878020000,0.0000000000,"13475",258406.81100000,672471.39440000,A0
"4593","0",112.5398356000,702.6139411000,0.0000000000,"13500",258431.81100000,672471.39440000,A0
"4594","0",132.9040976000,724.6909183000,0.0000000000,"13500",258456.81100000,672471.39440000,A1
"4595","0",153.2683596000,746.7678955000,0.0000000000,"13525",258481.81100000,672471.39440000,A1
"4596","0",173.6326216000,768.8448727000,0.0000000000,"13525",258506.81100000,672471.39440000,A1
"4597","0",194.0338512000,790.9218498000,0.0000000000,"13525",258531.81100000,672471.39440000,A1
"4598","0",215.1399305000,812.9988270000,0.0000000000,"13525",258556.81100000,672471.39440000,A1
"4599","0",237.0047340000,835.0758042000,0.0000000000,"13525",258581.81100000,672471.39440000,A1
"4600","0",244.6471293000,857.1527814000,0.0000000000,"13850",258606.81100000,672471.39440000,A1
"4601","0",248.8524626000,879.2297586000,0.0000000000,"13875",258631.81100000,672471.39440000,A1
"4602","0",253.0577958000,901.3067358000,0.0000000000,"13900",258656.81100000,672471.39440000,A1
"4603","0",257.2631290000,923.3837129000,0.0000000000,"13925",258681.81100000,672471.39440000,A2
"4604","0",261.4684622000,945.4606901000,0.0000000000,"13950",258706.81100000,672471.39440000,A2
"4605","0",254.2170961000,967.5376673000,0.0000000000,"14550",258731.81100000,672471.39440000,A2
"4606","0",235.3621322000,989.6146445000,0.0000000000,"14550",258756.81100000,672471.39440000,A2
"4607","0",216.6906385000,1011.6916210000,0.0000000000,"14550",258781.81100000,672471.39440000,A2
"4608","0",198.0191449000,1033.8031850000,0.0000000000,"14575",258806.81100000,672471.39440000,A2
"4609","0",179.3476513000,1055.9217870000,0.0000000000,"14600",258831.81100000,672471.39440000,A2
"4610","0",160.6761576000,1072.2775350000,0.0000000000,"14600",258856.81100000,672471.39440000,A2
"4611","0",142.6695495000,1087.4733920000,0.0000000000,"14600",258881.81100000,672471.39440000,A2
"4612","0",127.0202922000,1102.7058810000,0.0010335910,"14600",258906.81100000,672471.39440000,A2
"4613","0",114.7332074000,1117.9383710000,0.0057024360,"14625",258931.81100000,672471.39440000,A2
"4778","0",487.8495412000,151.8849628000,0.0781169160,"13300",257781.81100000,672446.39440000,B0
"4779","0",463.1125447000,165.9305225000,0.0819502070,"13300",257806.81100000,672446.39440000,B0
"4780","0",438.4053870000,182.2425361000,0.0858768750,"13300",257831.81100000,672446.39440000,B0
"4781","0",413.7334137000,199.7370731000,0.0798755180,"13300",257856.81100000,672446.39440000,B0
"4782","0",389.1033177000,217.2688068000,0.0729436110,"13300",257881.81100000,672446.39440000,B0
"4783","0",364.5235879000,235.6973713000,0.0591286300,"13300",257906.81100000,672446.39440000,B0
"4784","0",340.0051476000,255.2279997000,0.0486290740,"13300",257931.81100000,672446.39440000,B0
"4785","0",315.5622833000,275.6264877000,0.0440871360,"13325",257956.81100000,672446.39440000,A0
"4786","0",291.2140260000,296.7170034000,0.0408691150,"13325",257981.81100000,672446.39440000,A0
"4787","0",266.9862603000,318.0020739000,0.0383817420,"13325",258006.81100000,672446.39440000,A0
"4788","0",242.9150416000,339.2871443000,0.0387997930,"13325",258031.81100000,672446.39440000,A0
"4789","0",219.0519841000,360.5722147000,0.0389004140,"13325",258056.81100000,672446.39440000,A0
"4790","0",195.3170543000,381.8572852000,0.0387997930,"13325",258081.81100000,672446.39440000,A0
"4791","0",171.5821276000,403.1423556000,0.0389004140,"13325",258106.81100000,672446.39440000,A0
"4792","0",147.8472009000,424.4274261000,0.0387997930,"13325",258131.81100000,672446.39440000,A0
"4793","0",124.1122743000,445.7124965000,0.0389004140,"13350",258156.81100000,672446.39440000,A0
"4794","0",100.3773476000,467.0691699000,0.0382824620,"13350",258181.81100000,672446.39440000,A0
"4795","0",76.6424209800,488.7465993000,0.0363070530,"13350",258206.81100000,672446.39440000,A0
"4796","0",52.9074943100,510.7277819000,0.0284531810,"13375",258231.81100000,672446.39440000,A0
"4797","0",29.1725676400,532.9702486000,0.0165975100,"13375",258256.81100000,672446.39440000,A0
"4798","0",5.4376409800,555.4441554000,0.0098292800,"13375",258281.81100000,672446.39440000,A0
"4799","0",18.2972856800,578.1255345000,0.0088174270,"13400",258306.81100000,672446.39440000,A0
"4800","0",42.0322123500,600.9908964000,0.0087946190,"13400",258331.81100000,672446.39440000,A0
"4801","0",65.7671390200,623.9991289000,0.0077800830,"13400",258356.81100000,672446.39440000,A0
"4802","0",86.3129264600,646.7293824000,0.0010346610,"13450",258381.81100000,672446.39440000,A0
"4803","0",106.6771884000,668.8063596000,0.0000000000,"13450",258406.81100000,672446.39440000,A0
"4804","0",127.0414504000,690.8833368000,0.0000000000,"13475",258431.81100000,672446.39440000,A0
"4805","0",147.4057124000,712.9603139000,0.0000000000,"13475",258456.81100000,672446.39440000,A1
"4806","0",167.7699744000,735.0372911000,0.0000000000,"13500",258481.81100000,672446.39440000,A1
"4807","0",188.1342364000,757.1142683000,0.0000000000,"13500",258506.81100000,672446.39440000,A1
"4808","0",208.4984984000,779.1912455000,0.0000000000,"13525",258531.81100000,672446.39440000,A1
"4809","0",228.8627604000,801.2682227000,0.0000000000,"13525",258556.81100000,672446.39440000,A1
"4810","0",249.5366184000,823.3451999000,0.0000000000,"13525",258581.81100000,672446.39440000,A1
"4811","0",269.2908947000,845.4221770000,0.0000000000,"13850",258606.81100000,672446.39440000,A1
"4812","0",273.4962280000,867.4991542000,0.0000000000,"13875",258631.81100000,672446.39440000,A1
"4813","0",277.7015612000,889.5761314000,0.0000000000,"13900",258656.81100000,672446.39440000,A1
"4814","0",281.9068944000,911.6531086000,0.0000000000,"13925",258681.81100000,672446.39440000,A2
"4815","0",286.1122276000,933.7300858000,0.0000000000,"13950",258706.81100000,672446.39440000,A2
